Date,tavg,pcp,county
202208,68.4,3.81,Otsego
202209,58.9,6.3,Otsego
202210,47.2,2.22,Otsego
202211,40.1,3.67,Otsego
202212,27.4,4.19,Otsego
202301,30.1,3.83,Otsego
202302,27.7,2.01,Otsego
202303,30.8,3.17,Otsego
202304,46.4,4.07,Otsego
202305,52.3,2.55,Otsego
202306,61.3,4.45,Otsego
202307,68.9,6.5,Otsego
202308,63.7,6.24,Otsego
202309,60,4.03,Otsego
202310,51.6,4.02,Otsego
202311,34.8,2.76,Otsego
202312,33.9,6.69,Otsego
202401,25.7,4.47,Otsego
202402,28.7,1.18,Otsego
202403,35.6,5.32,Otsego
202404,43.9,4.33,Otsego
202405,58.5,3.74,Otsego
202406,64.5,5.2,Otsego
202407,69.5,3.67,Otsego
202408,65.2,6.85,Otsego
202409,60.5,1.98,Otsego
202410,48.7,1.82,Otsego
202411,39.2,4.19,Otsego
202412,24.8,4.12,Otsego
202501,18.6,1.87,Otsego
202502,21.9,2.91,Otsego
202503,36,2.71,Otsego
202504,43.4,3.32,Otsego
202505,53.9,6.76,Otsego
202506,64.7,6.54,Otsego
202507,70.4,2.88,Otsego
202508,63.8,3.09,Otsego
202509,59.7,3.23,Otsego
202510,47.6,4.12,Otsego
202511,35,3.98,Otsego
202512,21.6,3.2,Otsego
201601,28.9,2.04,Putnam
201602,32.8,5.1,Putnam
201603,44.2,1.16,Putnam
201604,48,2.35,Putnam
201605,59.3,3.58,Putnam
201606,68.2,1.96,Putnam
201607,75.1,6.28,Putnam
201608,74.1,3.25,Putnam
201609,66.2,1.35,Putnam
201610,53.5,3.03,Putnam
201611,43.2,4.51,Putnam
201612,31.8,3.29,Putnam
201701,31.8,3.17,Putnam
201702,34.6,1.74,Putnam
201703,33.4,3.95,Putnam
201704,52.4,3.81,Putnam
201705,57.2,5.36,Putnam
201706,67.5,2.67,Putnam
201707,72.1,4.5,Putnam
201708,69.5,2.96,Putnam
201709,65.9,2.38,Putnam
201710,59.1,5.36,Putnam
201711,40.4,1.02,Putnam
201712,28.2,1.74,Putnam
201801,24.5,3.49,Putnam
201802,34.6,5.08,Putnam
201803,35.7,3.14,Putnam
201804,43.6,4.74,Putnam
201805,63.5,3.24,Putnam
201806,67.5,4,Putnam
201807,74.2,7.24,Putnam
201808,74.8,7.29,Putnam
201809,66.6,5.99,Putnam
201810,52.9,4.49,Putnam
201811,38.6,8.04,Putnam
201812,33.7,5.17,Putnam
201901,26.3,5.32,Putnam
201902,30.4,2.91,Putnam
201903,36,2.63,Putnam
201904,50.5,5.52,Putnam
201905,58.9,5.45,Putnam
201906,67.2,4.07,Putnam
201907,75.6,3.59,Putnam
201908,71.6,2.63,Putnam
201909,64.9,0.89,Putnam
201910,55.2,6.97,Putnam
201911,37.6,3.01,Putnam
201912,31.8,5.42,Putnam
202001,32.7,1.85,Putnam
202002,34.1,2.55,Putnam
202003,42.1,2.97,Putnam
202004,45.6,4.12,Putnam
202005,57.3,3.15,Putnam
202006,69.9,1.77,Putnam
202007,77.2,4.96,Putnam
202008,73.4,3.06,Putnam
202009,64,3.67,Putnam
202010,54,4.28,Putnam
202011,45.7,3.97,Putnam
202012,33.2,4.28,Putnam
202101,28.6,1.36,Putnam
202102,27.5,3.2,Putnam
202103,39.9,2.04,Putnam
202104,50,2.54,Putnam
202105,58.2,4.23,Putnam
202106,70.4,1.93,Putnam
202107,72.2,5.89,Putnam
202108,74.3,5.38,Putnam
202109,65.9,8.94,Putnam
202110,58.6,6.41,Putnam
202111,40.8,1.81,Putnam
202112,37.7,1.51,Putnam
202201,23.8,2.1,Putnam
202202,30.3,3.12,Putnam
202203,40,2.69,Putnam
202204,48.5,5.74,Putnam
202205,62.3,4.71,Putnam
202206,67.3,3.66,Putnam
202207,75.9,1.54,Putnam
202208,76.3,1.42,Putnam
202209,65.6,4.48,Putnam
202210,52.7,4.2,Putnam
202211,44.4,2.98,Putnam
202212,32.2,5.19,Putnam
202301,37.2,4.72,Putnam
202302,33.4,1.05,Putnam
202303,38.8,3.55,Putnam
202304,52.3,5.6,Putnam
202305,57.6,2.55,Putnam
202306,66.4,3.26,Putnam
202307,75.8,10.06,Putnam
202308,70.7,5.07,Putnam
202309,65.4,10.57,Putnam
202310,57,4.52,Putnam
202311,39.9,2.65,Putnam
202312,38.3,8.17,Putnam
202401,30.8,6.94,Putnam
202402,33.1,1.97,Putnam
202403,42.8,6.95,Putnam
202404,49.7,4.47,Putnam
202405,62.4,4.64,Putnam
202406,70.9,3.24,Putnam
202407,75.6,4.64,Putnam
202408,71.6,7.18,Putnam
202409,64,1.2,Putnam
202410,55.3,0.12,Putnam
202411,45.6,3.23,Putnam
202412,31.4,4.36,Putnam
202501,25.6,0.86,Putnam
202502,29.3,2.31,Putnam
202503,42.4,3.36,Putnam
202504,51.2,3.12,Putnam
202505,60.6,6.65,Putnam
202506,70.9,2.79,Putnam
202507,76.9,4.85,Putnam
202508,69.9,2.77,Putnam
202509,65.4,1.83,Putnam
202510,54.3,5.2,Putnam
202511,41,1.89,Putnam
202512,28.4,3.34,Putnam
201601,34.4,4.33,Queens
201602,37.5,4.33,Queens
201603,47.9,1.4,Queens
201604,51.5,1.59,Queens
201605,61.3,3.83,Queens
201606,71.9,2.05,Queens
201607,78.8,5.86,Queens
201608,79.1,1.12,Queens
201609,71.3,2.74,Queens
201610,58.8,4.06,Queens
201611,50.1,4.69,Queens
201612,38.8,3.16,Queens
201701,38.5,4.48,Queens
201702,41.1,1.91,Queens
201703,39.4,5.3,Queens
201704,55.7,4.13,Queens
201705,60.6,6.13,Queens
201706,71.5,4.29,Queens
201707,76.4,4.35,Queens
201708,74,3.28,Queens
201709,70,2.1,Queens
201710,63.4,4.44,Queens
201711,46.1,1.87,Queens
201712,35,1.91,Queens
201801,30.8,2.13,Queens
201802,40.9,6.09,Queens
201803,39.6,4.85,Queens
201804,47.6,4.69,Queens
201805,65,3.72,Queens
201806,70.7,3.51,Queens
201807,77.4,5.56,Queens
201808,78.2,6.06,Queens
201809,70.7,6.32,Queens
201810,57.6,3.52,Queens
201811,44,8.02,Queens
201812,39.6,7.03,Queens
201901,32.4,4.06,Queens
201902,35.5,3.54,Queens
201903,40.4,3.93,Queens
201904,53.3,4.5,Queens
201905,61,6.71,Queens
201906,71.2,5.15,Queens
201907,79.4,5.83,Queens
201908,75.6,3.55,Queens
201909,69.8,0.95,Queens
201910,59.4,5.8,Queens
201911,43.1,1.75,Queens
201912,38,7.61,Queens
202001,38.8,1.91,Queens
202002,39.6,3.04,Queens
202003,46.9,3.96,Queens
202004,49,4.05,Queens
202005,59,1.5,Queens
202006,72.8,2.24,Queens
202007,80.1,5.82,Queens
202008,76.8,3.85,Queens
202009,68.5,3.69,Queens
202010,57.9,5.3,Queens
202011,51.5,4.55,Queens
202012,38.8,3.96,Queens
202101,35,2.31,Queens
202102,33.5,4.68,Queens
202103,44.4,3.25,Queens
202104,52.7,2.77,Queens
202105,61.6,4.41,Queens
202106,73,2.36,Queens
202107,76,7.79,Queens
202108,77.2,7.65,Queens
202109,70.4,7.51,Queens
202110,62.6,4.91,Queens
202111,46.2,0.9,Queens
202112,43.4,1.57,Queens
202201,30.3,4.08,Queens
202202,36.2,3.26,Queens
202203,43.9,2.63,Queens
202204,51.2,4.04,Queens
202205,62.9,4.58,Queens
202206,70.7,3.23,Queens
202207,79.4,2.28,Queens
202208,78.9,1.46,Queens
202209,69.5,3.42,Queens
202210,56.5,5.68,Queens
202211,49.9,2.98,Queens
202212,37.5,4.43,Queens
202301,42.5,4.44,Queens
202302,39.5,1.48,Queens
202303,43.3,3.49,Queens
202304,55.3,6.96,Queens
202305,61,2,Queens
202306,69.2,1.45,Queens
202307,78.5,5.01,Queens
202308,74.3,5.8,Queens
202309,69.2,12.61,Queens
202310,60,4.03,Queens
202311,45.6,2.5,Queens
202312,43.2,7.58,Queens
202401,36.4,5.86,Queens
202402,38.6,1.94,Queens
202403,46.9,9.69,Queens
202404,53,3.71,Queens
202405,63.7,3.09,Queens
202406,74.5,2.32,Queens
202407,78.6,3.26,Queens
202408,75.4,6.53,Queens
202409,68.3,1.19,Queens
202410,60.5,0.01,Queens
202411,51.3,3.29,Queens
202412,37.9,4.91,Queens
202501,31.6,0.61,Queens
202502,35.1,2.89,Queens
202503,46.4,4.74,Queens
202504,54.2,2.72,Queens
202505,62,5.21,Queens
202506,72.8,2.52,Queens
202507,79.8,3.46,Queens
202508,73.6,1.81,Queens
202509,70,2.78,Queens
202510,58.5,4.31,Queens
202511,46.7,1.92,Queens
202512,33.6,3.36,Queens
201601,26,1.42,Rensselaer
201602,29,4.03,Rensselaer
201603,40.5,1.64,Rensselaer
201604,43.9,2.29,Rensselaer
201605,57.4,3.1,Rensselaer
201606,65.7,2.59,Rensselaer
201607,71.3,3.77,Rensselaer
201608,71,4.8,Rensselaer
201609,64,2.45,Rensselaer
201610,51.6,3.38,Rensselaer
201611,39.9,3.1,Rensselaer
201612,29,2.64,Rensselaer
201701,29.8,3.28,Rensselaer
201702,31.5,2.92,Rensselaer
201703,30.1,3.02,Rensselaer
201704,50.5,3.73,Rensselaer
201705,55.4,6.13,Rensselaer
201706,65.6,5.51,Rensselaer
201707,69.2,4.62,Rensselaer
201708,67.2,3.36,Rensselaer
201709,64.1,2.78,Rensselaer
201710,56.5,3.12,Rensselaer
201711,38.5,1.22,Rensselaer
201712,24.7,2.21,Rensselaer
201801,21.5,3.28,Rensselaer
201802,31.1,3.57,Rensselaer
201803,32.2,2.64,Rensselaer
201804,39.5,3.98,Rensselaer
201805,61.8,2.13,Rensselaer
201806,64.7,3.58,Rensselaer
201807,73.1,4.59,Rensselaer
201808,72.4,6.69,Rensselaer
201809,65.1,6.33,Rensselaer
201810,49.4,3.62,Rensselaer
201811,35.4,6.08,Rensselaer
201812,30,2.94,Rensselaer
201901,21.7,4.47,Rensselaer
201902,25.8,2.56,Rensselaer
201903,32.3,1.28,Rensselaer
201904,47,4.38,Rensselaer
201905,56.2,3.81,Rensselaer
201906,64.9,5.33,Rensselaer
201907,72.5,4.09,Rensselaer
201908,68.3,4.76,Rensselaer
201909,60.8,2.06,Rensselaer
201910,51.7,7.06,Rensselaer
201911,34.5,3.45,Rensselaer
201912,27.9,4.61,Rensselaer
202001,29.6,1.93,Rensselaer
202002,28.9,2.99,Rensselaer
202003,39.1,2.52,Rensselaer
202004,43.5,3.44,Rensselaer
202005,56.7,2.01,Rensselaer
202006,67.1,2.13,Rensselaer
202007,74.2,4.27,Rensselaer
202008,69.6,5.19,Rensselaer
202009,60.9,3.2,Rensselaer
202010,51.2,3.38,Rensselaer
202011,42.6,2.99,Rensselaer
202012,30.8,3.32,Rensselaer
202101,24.6,1.69,Rensselaer
202102,24,1.84,Rensselaer
202103,36.2,1.57,Rensselaer
202104,47.6,3.86,Rensselaer
202105,56.7,3.7,Rensselaer
202106,68.6,3.12,Rensselaer
202107,69.6,9.62,Rensselaer
202108,71.6,4.51,Rensselaer
202109,63.1,7.01,Rensselaer
202110,55.4,6.54,Rensselaer
202111,37.6,2.54,Rensselaer
202112,34.8,3.02,Rensselaer
202201,19,1.36,Rensselaer
202202,26.5,3.28,Rensselaer
202203,35.6,2.94,Rensselaer
202204,46,5.34,Rensselaer
202205,60.6,2.23,Rensselaer
202206,65.2,2.32,Rensselaer
202207,72.1,2.56,Rensselaer
202208,72.4,3.18,Rensselaer
202209,61.6,5.46,Rensselaer
202210,51,3.12,Rensselaer
202211,42.5,3.33,Rensselaer
202212,30.2,4.02,Rensselaer
202301,32.3,4.26,Rensselaer
202302,30,1.19,Rensselaer
202303,35.3,3.07,Rensselaer
202304,50.4,3.48,Rensselaer
202305,56.1,2,Rensselaer
202306,64.7,4.83,Rensselaer
202307,73.4,7.52,Rensselaer
202308,67.7,5.39,Rensselaer
202309,63.6,4.85,Rensselaer
202310,55.1,4.49,Rensselaer
202311,37.4,2.11,Rensselaer
202312,36.5,5.71,Rensselaer
202401,28.5,4.83,Rensselaer
202402,31.6,0.86,Rensselaer
202403,39,5.94,Rensselaer
202404,47.2,3.29,Rensselaer
202405,62.2,2.89,Rensselaer
202406,68.9,3.59,Rensselaer
202407,74,3.93,Rensselaer
202408,68.7,6.39,Rensselaer
202409,62.9,1.61,Rensselaer
202410,52,1.18,Rensselaer
202411,42.7,3.25,Rensselaer
202412,27.7,3.78,Rensselaer
202501,22.3,1.47,Rensselaer
202502,24.1,2.57,Rensselaer
202503,38.9,2.63,Rensselaer
202504,47.1,4.31,Rensselaer
202505,57.3,7.28,Rensselaer
202506,67.5,4.39,Rensselaer
202507,73.6,3.26,Rensselaer
202508,67.2,1.42,Rensselaer
202509,62.1,3.47,Rensselaer
202510,51.1,4.36,Rensselaer
202511,37.6,2.84,Rensselaer
202512,24.7,2.98,Rensselaer
201601,33.8,3.94,Richmond
201602,37.5,4.04,Richmond
201603,48.4,1.45,Richmond
201604,52.3,1.49,Richmond
201605,61.9,3.98,Richmond
201606,72.2,2.32,Richmond
201607,79,6.59,Richmond
201608,79,1.41,Richmond
201609,71.7,2.29,Richmond
201610,58.6,3.34,Richmond
201611,49.3,4.06,Richmond
201612,38.2,3.19,Richmond
201701,38.3,4.55,Richmond
201702,41.3,1.98,Richmond
201703,39.4,4.29,Richmond
201704,56.6,4.22,Richmond
201705,61,7.03,Richmond
201706,72,4.43,Richmond
201707,76.8,4.29,Richmond
201708,73.6,5.04,Richmond
201709,70.5,1.95,Richmond
201710,63.3,5.01,Richmond
201711,46.1,1.6,Richmond
201712,35,1.72,Richmond
201801,31,2.13,Richmond
201802,41,5.97,Richmond
201803,39.8,4.81,Richmond
201804,48.6,5.41,Richmond
201805,66.1,4.69,Richmond
201806,71.4,2.75,Richmond
201807,77.9,5.96,Richmond
201808,78.4,5.82,Richmond
201809,71.1,6.69,Richmond
201810,57.5,3.4,Richmond
201811,43.9,8.24,Richmond
201812,39.3,6.47,Richmond
201901,32.9,4.22,Richmond
201902,36.1,3.6,Richmond
201903,40.7,3.8,Richmond
201904,55.1,3.96,Richmond
201905,62.7,7.42,Richmond
201906,71.8,5.6,Richmond
201907,80,6.82,Richmond
201908,76,5.02,Richmond
201909,70.6,1.3,Richmond
201910,60.1,6.9,Richmond
201911,43.3,1.81,Richmond
201912,37.7,6.67,Richmond
202001,39.1,1.9,Richmond
202002,40.3,2.72,Richmond
202003,47.4,3.83,Richmond
202004,49.7,3.87,Richmond
202005,60.3,1.95,Richmond
202006,73.5,2.88,Richmond
202007,80.7,9.16,Richmond
202008,77.5,4.07,Richmond
202009,69.1,3.99,Richmond
202010,58.5,5.32,Richmond
202011,51.4,3.45,Richmond
202012,38.8,4.8,Richmond
202101,35.2,2.3,Richmond
202102,33.3,4.64,Richmond
202103,44.9,3.19,Richmond
202104,53.6,2.42,Richmond
202105,62.4,4.51,Richmond
202106,73.9,3.61,Richmond
202107,77.4,8.14,Richmond
202108,77.8,7.72,Richmond
202109,70.9,9.54,Richmond
202110,62.9,5.99,Richmond
202111,46,0.97,Richmond
202112,43.1,1.4,Richmond
202201,30.2,3.92,Richmond
202202,37,2.92,Richmond
202203,44.8,2.42,Richmond
202204,52.1,4.41,Richmond
202205,64.1,5.64,Richmond
202206,71.6,2.89,Richmond
202207,80.5,1.48,Richmond
202208,79.4,2.24,Richmond
202209,69.8,3.35,Richmond
202210,56.1,6.33,Richmond
202211,49.5,2.75,Richmond
202212,37.3,4.82,Richmond
202301,43.4,4.35,Richmond
202302,40.3,1.42,Richmond
202303,43.7,3.37,Richmond
202304,56.3,6.6,Richmond
202305,61.6,2.39,Richmond
202306,69.8,2.46,Richmond
202307,79.2,5.96,Richmond
202308,75.1,5.5,Richmond
202309,70,10.65,Richmond
202310,60.8,3.65,Richmond
202311,45.7,2.76,Richmond
202312,43.7,8,Richmond
202401,36.8,5.81,Richmond
202402,39.3,1.92,Richmond
202403,47.4,8.49,Richmond
202404,53.7,4.13,Richmond
202405,65.1,3.22,Richmond
202406,75.6,1.93,Richmond
202407,80,3.93,Richmond
202408,76,7.92,Richmond
202409,69,1.09,Richmond
202410,60.3,0,Richmond
202411,51.4,3.09,Richmond
202412,37.3,4.36,Richmond
202501,31.2,0.72,Richmond
202502,35.4,2.8,Richmond
202503,47.1,4.28,Richmond
202504,54.8,3.18,Richmond
202505,63,5.92,Richmond
202506,73.4,2.59,Richmond
202507,80.4,4.64,Richmond
202508,73.4,1.98,Richmond
202509,70.4,2.56,Richmond
202510,58.6,4.35,Richmond
202511,46.6,1.95,Richmond
202512,33.4,3.45,Richmond
201601,29.6,2.59,Rockland
201602,34.1,4.74,Rockland
201603,45.5,0.91,Rockland
201604,49.7,2.65,Rockland
201605,60.2,3.45,Rockland
201606,69.6,2.22,Rockland
201607,76.6,6.73,Rockland
201608,76,3.26,Rockland
201609,68.2,1.5,Rockland
201610,55.3,3.2,Rockland
201611,45.6,4.3,Rockland
201612,34,3.23,Rockland
201701,33.9,3.26,Rockland
201702,36.8,1.77,Rockland
201703,35.7,3.8,Rockland
201704,54.2,4.36,Rockland
201705,58.5,5.59,Rockland
201706,69.3,2.59,Rockland
201707,74,5.35,Rockland
201708,71.1,3.09,Rockland
201709,67.5,2.39,Rockland
201710,60.4,5.08,Rockland
201711,42.1,1.04,Rockland
201712,30.5,1.44,Rockland
201801,26.3,3.09,Rockland
201802,36.3,5.07,Rockland
201803,37.1,3.3,Rockland
201804,45.5,4.91,Rockland
201805,64.5,3.69,Rockland
201806,69,3.13,Rockland
201807,75.9,6.78,Rockland
201808,76.1,8.08,Rockland
201809,68.1,7.31,Rockland
201810,54.3,4.47,Rockland
201811,40.4,7.96,Rockland
201812,35.7,5.61,Rockland
201901,28.2,5.14,Rockland
201902,32,3.03,Rockland
201903,37.4,3.19,Rockland
201904,52.2,4.74,Rockland
201905,60.2,6.5,Rockland
201906,68.9,4.6,Rockland
201907,77.2,5.91,Rockland
201908,73.1,2.77,Rockland
201909,66.8,0.74,Rockland
201910,56.5,7.13,Rockland
201911,39.3,2.59,Rockland
201912,33.8,5.01,Rockland
202001,34.8,1.93,Rockland
202002,36.1,2.41,Rockland
202003,44,3.14,Rockland
202004,47.2,4.33,Rockland
202005,58.5,2.78,Rockland
202006,70.9,2.03,Rockland
202007,78.2,5.73,Rockland
202008,74.8,3.68,Rockland
202009,65.6,3.82,Rockland
202010,55.2,4.37,Rockland
202011,47.5,3.95,Rockland
202012,35.2,3.87,Rockland
202101,30.5,1.58,Rockland
202102,29.1,3.55,Rockland
202103,41.3,2.24,Rockland
202104,51.4,2.56,Rockland
202105,59.7,4.78,Rockland
202106,71.3,2.59,Rockland
202107,74.2,6.7,Rockland
202108,75,5.61,Rockland
202109,67.2,8.42,Rockland
202110,59.7,6.42,Rockland
202111,42.2,1.54,Rockland
202112,39.3,1.38,Rockland
202201,25.6,2.56,Rockland
202202,32,2.98,Rockland
202203,41.2,2.35,Rockland
202204,49.6,6.27,Rockland
202205,62.9,5.05,Rockland
202206,68.5,3.76,Rockland
202207,76.6,2.18,Rockland
202208,76.9,1.37,Rockland
202209,66.6,3.84,Rockland
202210,53.2,4.78,Rockland
202211,45.8,3.1,Rockland
202212,33.4,5.51,Rockland
202301,38.8,4.74,Rockland
202302,35.3,1.09,Rockland
202303,40.2,3.18,Rockland
202304,53.6,5.46,Rockland
202305,58.6,2.59,Rockland
202306,67.2,3.66,Rockland
202307,76.6,9.14,Rockland
202308,71.9,5.65,Rockland
202309,66.5,9.5,Rockland
202310,57.6,4.5,Rockland
202311,41.4,2.91,Rockland
202312,39.8,7.58,Rockland
202401,32.4,6.57,Rockland
202402,34.6,1.89,Rockland
202403,43.9,7.88,Rockland
202404,51,4.46,Rockland
202405,63.2,4.37,Rockland
202406,72.4,2.45,Rockland
202407,77.1,3.57,Rockland
202408,73.1,8.8,Rockland
202409,65.4,1.01,Rockland
202410,56.7,0.06,Rockland
202411,47.2,2.9,Rockland
202412,32.9,4.14,Rockland
202501,27,0.68,Rockland
202502,30.7,2.43,Rockland
202503,43.6,3.77,Rockland
202504,52.4,3.1,Rockland
202505,61,6.46,Rockland
202506,71.6,2.71,Rockland
202507,78.1,4.75,Rockland
202508,71.5,2.35,Rockland
202509,67.2,2.14,Rockland
202510,55.4,5.02,Rockland
202511,43,1.72,Rockland
202512,29.9,3.1,Rockland
201601,20.5,1.08,St. Lawrence
201602,21.1,5.16,St. Lawrence
201603,32.3,2.76,St. Lawrence
201604,38.6,2.37,St. Lawrence
201605,56,1.49,St. Lawrence
201606,63.1,3.75,St. Lawrence
201607,69.2,2.71,St. Lawrence
201608,70.4,3.57,St. Lawrence
201609,61.4,2.44,St. Lawrence
201610,48.6,6.51,St. Lawrence
201611,38,2.39,St. Lawrence
201612,25,2.9,St. Lawrence
201701,25.3,3.12,St. Lawrence
201702,26.2,2.72,St. Lawrence
201703,23.4,2.78,St. Lawrence
201704,46.1,4.24,St. Lawrence
201705,53.1,5.53,St. Lawrence
201706,63.3,5.66,St. Lawrence
201707,66.6,5.89,St. Lawrence
201708,65.3,4.25,St. Lawrence
201709,61.9,2.05,St. Lawrence
201710,53.6,6.43,St. Lawrence
201711,33.3,3.5,St. Lawrence
201712,16.8,2.54,St. Lawrence
201801,15,3.43,St. Lawrence
201802,25.3,2.63,St. Lawrence
201803,28.7,2.49,St. Lawrence
201804,36.3,4.51,St. Lawrence
201805,58,2.1,St. Lawrence
201806,62.3,3.44,St. Lawrence
201807,71.3,2.75,St. Lawrence
201808,69.9,3.07,St. Lawrence
201809,61.3,2.87,St. Lawrence
201810,44.9,3.77,St. Lawrence
201811,30.5,4.22,St. Lawrence
201812,23.8,2.92,St. Lawrence
201901,13.1,3.71,St. Lawrence
201902,19,2.39,St. Lawrence
201903,25.9,2.38,St. Lawrence
201904,41.2,3.18,St. Lawrence
201905,52,4.99,St. Lawrence
201906,62,4.58,St. Lawrence
201907,70.5,2.58,St. Lawrence
201908,65.5,2.84,St. Lawrence
201909,57.8,3.92,St. Lawrence
201910,48.1,7.07,St. Lawrence
201911,29.5,2.78,St. Lawrence
201912,23.9,2.83,St. Lawrence
202001,23.5,3.65,St. Lawrence
202002,21.8,2.3,St. Lawrence
202003,34.2,3,St. Lawrence
202004,39.9,1.8,St. Lawrence
202005,53.3,2.06,St. Lawrence
202006,64.7,2.12,St. Lawrence
202007,72.9,3.16,St. Lawrence
202008,67.1,5.38,St. Lawrence
202009,57.5,2.22,St. Lawrence
202010,46.3,4.75,St. Lawrence
202011,40,2.68,St. Lawrence
202012,27.6,3.05,St. Lawrence
202101,19.7,1.99,St. Lawrence
202102,17.6,2.05,St. Lawrence
202103,32.2,1.92,St. Lawrence
202104,45.2,3.06,St. Lawrence
202105,54.2,1.51,St. Lawrence
202106,66.7,3.92,St. Lawrence
202107,65.7,6.48,St. Lawrence
202108,70.2,3.24,St. Lawrence
202109,59.8,2.99,St. Lawrence
202110,52.5,5.74,St. Lawrence
202111,35.3,2.4,St. Lawrence
202112,28.7,2.29,St. Lawrence
202201,8.6,1.61,St. Lawrence
202202,19.1,3.6,St. Lawrence
202203,30,3.66,St. Lawrence
202204,42.6,4.2,St. Lawrence
202205,58,4.81,St. Lawrence
202206,63,4.61,St. Lawrence
202207,68.3,4.59,St. Lawrence
202208,68.7,3.11,St. Lawrence
202209,58.7,4.12,St. Lawrence
202210,48.4,1.54,St. Lawrence
202211,38.9,4.09,St. Lawrence
202212,28,4.55,St. Lawrence
202301,25.2,4.27,St. Lawrence
202302,22.6,2.06,St. Lawrence
202303,30,2.56,St. Lawrence
202304,45.8,3.66,St. Lawrence
202305,53.7,2.66,St. Lawrence
202306,63.2,3.62,St. Lawrence
202307,69.8,6.75,St. Lawrence
202308,65,5.8,St. Lawrence
202309,61,1.27,St. Lawrence
202310,52.3,3.94,St. Lawrence
202311,33.7,2.39,St. Lawrence
202312,31.8,4.59,St. Lawrence
202401,23.5,3.58,St. Lawrence
202402,27.6,1.06,St. Lawrence
202403,35.4,2.77,St. Lawrence
202404,45.6,4.09,St. Lawrence
202405,59.8,3,St. Lawrence
202406,66,6.36,St. Lawrence
202407,70.5,6.21,St. Lawrence
202408,67,7.73,St. Lawrence
202409,62.2,1.34,St. Lawrence
202410,49,1.97,St. Lawrence
202411,39.4,2.78,St. Lawrence
202412,24.1,3.45,St. Lawrence
202501,16.7,1.82,St. Lawrence
202502,16.9,3.01,St. Lawrence
202503,32.8,2.94,St. Lawrence
202504,42.6,3.14,St. Lawrence
202505,54.8,3.42,St. Lawrence
202506,65.7,3.84,St. Lawrence
202507,70.8,3.16,St. Lawrence
202508,65.8,1.71,St. Lawrence
202509,60.3,1.9,St. Lawrence
202510,48.9,3.97,St. Lawrence
202511,32.9,3.83,St. Lawrence
202512,19.1,3.23,St. Lawrence
201601,24.6,1.31,Saratoga
201602,27.3,4.84,Saratoga
201603,39.2,2.11,Saratoga
201604,43.3,2.64,Saratoga
201605,56.9,3.28,Saratoga
201606,65.5,3.07,Saratoga
201607,71.6,3.79,Saratoga
201608,70.8,4.94,Saratoga
201609,63.6,1.83,Saratoga
201610,50.7,3.33,Saratoga
201611,40.2,3.35,Saratoga
201612,27.3,3.02,Saratoga
201701,28.2,3.35,Saratoga
201702,30.6,3.61,Saratoga
201703,28.4,3.29,Saratoga
201704,49.9,3.96,Saratoga
201705,55.2,5.9,Saratoga
201706,64.8,5.63,Saratoga
201707,68.6,5.51,Saratoga
201708,66.6,2.2,Saratoga
201709,63.5,2.48,Saratoga
201710,55.5,3.38,Saratoga
201711,36.8,1.58,Saratoga
201712,22.7,2.85,Saratoga
201801,19.8,3.19,Saratoga
201802,28.5,3.6,Saratoga
201803,31.9,2.74,Saratoga
201804,38.8,4.65,Saratoga
201805,60.9,1.9,Saratoga
201806,63.9,3.87,Saratoga
201807,72.8,4.03,Saratoga
201808,71.7,6.18,Saratoga
201809,64,4.88,Saratoga
201810,47.8,4,Saratoga
201811,34.1,6.57,Saratoga
201812,28.9,3.41,Saratoga
201901,20,5.44,Saratoga
201902,23.7,3.22,Saratoga
201903,30.6,1.29,Saratoga
201904,45.8,6.11,Saratoga
201905,55.4,4.7,Saratoga
201906,64.7,4.84,Saratoga
201907,72.4,4.29,Saratoga
201908,67.8,4.77,Saratoga
201909,60.2,2.05,Saratoga
201910,50.3,7.84,Saratoga
201911,33.2,3.8,Saratoga
201912,26.4,4.28,Saratoga
202001,27.6,2.11,Saratoga
202002,26.7,3.39,Saratoga
202003,37.5,3.12,Saratoga
202004,43,3.6,Saratoga
202005,55.7,2.6,Saratoga
202006,66.8,2.02,Saratoga
202007,73.6,4.42,Saratoga
202008,69.2,5.75,Saratoga
202009,59.8,3.25,Saratoga
202010,49.3,3.43,Saratoga
202011,41,2.88,Saratoga
202012,29.9,3.9,Saratoga
202101,23.5,1.87,Saratoga
202102,22.4,2.2,Saratoga
202103,34.9,1.41,Saratoga
202104,47,4.38,Saratoga
202105,56.5,2.91,Saratoga
202106,67.9,4.71,Saratoga
202107,68.6,8.86,Saratoga
202108,71.2,4.55,Saratoga
202109,62.5,5.84,Saratoga
202110,54.4,6.7,Saratoga
202111,36.8,2.7,Saratoga
202112,32.7,2.99,Saratoga
202201,16.8,1.28,Saratoga
202202,24.4,3.75,Saratoga
202203,33.8,3.24,Saratoga
202204,45.1,5.85,Saratoga
202205,60,2.4,Saratoga
202206,64.9,2.98,Saratoga
202207,71.5,3.44,Saratoga
202208,71.6,3.3,Saratoga
